param nLayers := 11;
 25 8829 2921 1
 25 8829 2923 0
 25 8830 2922 1
 25 8830 2924 0
 25 8831 2923 1
 25 8831 2925 0
 25 8832 2924 1
 25 8832 2926 0
 25 8833 destination 0
 25 2916 4907 1
 25 2916 4908 0
 25 2917 4907 1
 25 2917 4909 0
 25 2918 4908 1
 25 2918 4910 0
 25 2919 4909 1
 25 2919 4911 0
 25 2920 4910 1
 25 2920 4912 0
 25 2921 4911 1
 25 2921 4913 0
 25 2922 4912 1
 25 2922 4914 0
 25 2923 4913 1
 25 2923 4915 0
 25 2924 4914 1
 25 2924 4916 0
 25 2925 4915 1
 25 2925 4917 0
 25 2926 destination 0
 25 4907 8394 1
 25 4907 8395 0
 25 4908 8394 1
 25 4908 8396 0
 25 4909 8395 1
 25 4909 8397 0
 25 4910 8396 1
 25 4910 8398 0
 25 4911 8397 1
 25 4911 8399 0
 25 4912 8398 1
 25 4912 8400 0
 25 4913 8399 1
 25 4913 8401 0
 25 4914 8400 1
 25 4914 8402 0
 25 4915 8401 1
 25 4915 8403 0
 25 4916 8402 1
 25 4916 8404 0
 25 4917 destination 0
 25 8394 1 1
 25 8394 2 0
 25 8395 1 1
 25 8395 3 0
 25 8396 2 1
 25 8396 4 0
 25 8397 3 1
 25 8397 5 0
 25 8398 4 1
 25 8398 6 0
 25 8399 5 1
 25 8399 7 0
 25 8400 6 1
 25 8400 8 0
 25 8401 7 1
 25 8401 9 0
 25 8402 8 1
 25 8402 10 0
 25 8403 9 1
 25 8403 11 0
 25 8404 destination 0
 26 source 8988 0
 26 source 8989 0
 26 source 8990 0
 26 source 8991 0
 26 source 8992 0
 26 source 8993 0
 26 source 8994 0
 26 source 8995 0
 26 source 8996 0
 26 source 8997 0
 26 source 8998 0
 26 1 destination 0 
 26 2 destination 0 
 26 3 destination 0 
 26 4 destination 0 
 26 5 destination 0 
 26 6 destination 0 
 26 7 destination 0 
 26 8 destination 0 
 26 9 destination 0 
 26 10 destination 0 
 26 11 destination 0 
 26 8988 4885 1
 26 8988 4886 0
 26 4885 6150 1
 26 4885 6151 0
 26 4886 6150 1
 26 4886 6152 0
 26 4887 6151 1
 26 4887 6153 0
 26 4888 6152 1
 26 4888 6154 0
 26 4889 6153 1
 26 4889 6155 0
 26 4890 6154 1
 26 4890 6156 0
 26 4891 6155 1
 26 4891 6157 0
 26 4892 6156 1
 26 4892 6158 0
 26 4893 6157 1
 26 4893 6159 0
 26 4894 6158 1
 26 4894 6160 0
 26 4895 destination 0
 26 6150 5336 1
 26 6150 5337 0
 26 6151 5336 1
 26 6151 5338 0
 26 6152 5337 1
 26 6152 5339 0
 26 6153 5338 1
 26 6153 5340 0
 26 6154 5339 1
 26 6154 5341 0
 26 6155 5340 1
 26 6155 5342 0
 26 6156 5341 1
 26 6156 5343 0
 26 6157 5342 1
 26 6157 5344 0
 26 6158 5343 1
 26 6158 5345 0
 26 6159 5344 1
 26 6159 5346 0
 26 6160 destination 0
 26 5336 7371 1
 26 5336 7372 0
 26 5337 7371 1
 26 5337 7373 0
 26 5338 7372 1
 26 5338 7374 0
 26 5339 7373 1
 26 5339 7375 0
 26 5340 7374 1
 26 5340 7376 0
 26 5341 7375 1
 26 5341 7377 0
 26 5342 7376 1
 26 5342 7378 0
 26 5343 7377 1
 26 5343 7379 0
 26 5344 7378 1
 26 5344 7380 0
 26 5345 7379 1
 26 5345 7381 0
 26 5346 destination 0
 26 7371 2674 1
 26 7371 2675 0
 26 7372 2674 1
 26 7372 2676 0
 26 7373 2675 1
 26 7373 2677 0
 26 7374 2676 1
 26 7374 2678 0
 26 7375 2677 1
 26 7375 2679 0
 26 7376 2678 1
 26 7376 2680 0
 26 7377 2679 1
 26 7377 2681 0
 26 7378 2680 1
 26 7378 2682 0
 26 7379 2681 1
 26 7379 2683 0
 26 7380 2682 1
 26 7380 2684 0
 26 7381 destination 0
 26 2674 3015 1
 26 2674 3016 0
 26 2675 3015 1
 26 2675 3017 0
 26 2676 3016 1
 26 2676 3018 0
 26 2677 3017 1
 26 2677 3019 0
 26 2678 3018 1
 26 2678 3020 0
 26 2679 3019 1
 26 2679 3021 0
 26 2680 3020 1
 26 2680 3022 0
 26 2681 3021 1
 26 2681 3023 0
 26 2682 3022 1
 26 2682 3024 0
 26 2683 3023 1
 26 2683 3025 0
 26 2684 destination 0
 26 3015 8075 1
 26 3015 8076 0
 26 3016 8075 1
 26 3016 8077 0
 26 3017 8076 1
 26 3017 8078 0
 26 3018 8077 1
 26 3018 8079 0
 26 3019 8078 1
 26 3019 8080 0
 26 3020 8079 1
 26 3020 8081 0
 26 3021 8080 1
 26 3021 8082 0
 26 3022 8081 1
 26 3022 8083 0
 26 3023 8082 1
 26 3023 8084 0
 26 3024 8083 1
 26 3024 8085 0
 26 3025 destination 0
 26 8075 4940 1
 26 8075 4941 0
 26 8076 4940 1
 26 8076 4942 0
 26 8077 4941 1
 26 8077 4943 0
 26 8078 4942 1
 26 8078 4944 0
 26 8079 4943 1
 26 8079 4945 0
 26 8080 4944 1
 26 8080 4946 0
 26 8081 4945 1
 26 8081 4947 0
 26 8082 4946 1
 26 8082 4948 0
 26 8083 4947 1
 26 8083 4949 0
 26 8084 4948 1
 26 8084 4950 0
 26 8085 destination 0
 26 4940 639 1
 26 4940 640 0
 26 4941 639 1
 26 4941 641 0
 26 4942 640 1
 26 4942 642 0
 26 4943 641 1
 26 4943 643 0
 26 4944 642 1
 26 4944 644 0
 26 4945 643 1
 26 4945 645 0
 26 4946 644 1
 26 4946 646 0
 26 4947 645 1
 26 4947 647 0
 26 4948 646 1
 26 4948 648 0
 26 4949 647 1
 26 4949 649 0
 26 4950 destination 0
 26 639 8625 1
 26 639 8626 0
 26 640 8625 1
 26 640 8627 0
 26 641 8626 1
 26 641 8628 0
 26 642 8627 1
 26 642 8629 0
 26 643 8628 1
 26 643 8630 0
 26 644 8629 1
 26 644 8631 0
 26 645 8630 1
 26 645 8632 0
 26 646 8631 1
 26 646 8633 0
 26 647 8632 1
 26 647 8634 0
 26 648 8633 1
 26 648 8635 0
 26 649 destination 0
 26 8625 5842 1
 26 8625 5843 0
 26 8626 5842 1
 26 8626 5844 0
 26 8627 5843 1
 26 8627 5845 0
 26 8628 5844 1
 26 8628 5846 0
 26 8629 5845 1
 26 8629 5847 0
 26 8630 5846 1
 26 8630 5848 0
 26 8631 5847 1
 26 8631 5849 0
 26 8632 5848 1
 26 8632 5850 0
 26 8633 5849 1
 26 8633 5851 0
 26 8634 5850 1
 26 8634 5852 0
 26 8635 destination 0
 26 5842 6227 1
 26 5842 6228 0
 26 5843 6227 1
 26 5843 6229 0
 26 5844 6228 1
 26 5844 6230 0
 26 5845 6229 1
 26 5845 6231 0
 26 5846 6230 1
 26 5846 6232 0
 26 5847 6231 1
 26 5847 6233 0
 26 5848 6232 1
 26 5848 6234 0
 26 5849 6233 1
 26 5849 6235 0
 26 5850 6234 1
 26 5850 6236 0
 26 5851 6235 1
 26 5851 6237 0
 26 5852 destination 0
 26 6227 7723 1
 26 6227 7724 0
 26 6228 7723 1
 26 6228 7725 0
 26 6229 7724 1
 26 6229 7726 0
 26 6230 7725 1
 26 6230 7727 0
 26 6231 7726 1
 26 6231 7728 0
 26 6232 7727 1
 26 6232 7729 0
 26 6233 7728 1
 26 6233 7730 0
 26 6234 7729 1
 26 6234 7731 0
 26 6235 7730 1
 26 6235 7732 0
 26 6236 7731 1
 26 6236 7733 0
 26 6237 destination 0
 26 7723 7646 1
 26 7723 7647 0
 26 7724 7646 1
 26 7724 7648 0
 26 7725 7647 1
 26 7725 7649 0
 26 7726 7648 1
 26 7726 7650 0
 26 7727 7649 1
 26 7727 7651 0
 26 7728 7650 1
 26 7728 7652 0
 26 7729 7651 1
 26 7729 7653 0
 26 7730 7652 1
 26 7730 7654 0
 26 7731 7653 1
 26 7731 7655 0
 26 7732 7654 1
 26 7732 7656 0
 26 7733 destination 0
 26 7646 3939 1
 26 7646 3943 0
 26 7647 3939 1
 26 7647 3944 0
 26 7648 3939 1
 26 7648 3945 0
 26 7649 3939 1
 26 7649 3946 0
 26 7650 3939 1
 26 7650 3947 0
 26 7651 3940 1
 26 7651 3948 0
 26 7652 3941 1
 26 7652 3949 0
 26 7653 3942 1
 26 7653 3949 0
 26 7654 3943 1
 26 7654 3949 0
 26 7655 3944 1
 26 7655 3949 0
 26 7656 destination 0
 26 3939 5875 1
 26 3939 5876 0
 26 3940 5875 1
 26 3940 5877 0
 26 3941 5876 1
 26 3941 5878 0
 26 3942 5877 1
 26 3942 5879 0
 26 3943 5878 1
 26 3943 5880 0
 26 3944 5879 1
 26 3944 5881 0
 26 3945 5880 1
 26 3945 5882 0
 26 3946 5881 1
 26 3946 5883 0
 26 3947 5882 1
 26 3947 5884 0
 26 3948 5883 1
 26 3948 5885 0
 26 3949 destination 0
 26 5875 188 1
 26 5875 189 0
 26 5876 188 1
 26 5876 190 0
 26 5877 189 1
 26 5877 191 0
 26 5878 190 1
 26 5878 192 0
 26 5879 191 1
 26 5879 193 0
 26 5880 192 1
 26 5880 194 0
 26 5881 193 1
 26 5881 195 0
 26 5882 194 1
 26 5882 196 0
 26 5883 195 1
 26 5883 197 0
 26 5884 196 1
 26 5884 198 0
 26 5885 destination 0
 26 188 859 1
 26 188 860 0
 26 189 859 1
 26 189 861 0
 26 190 860 1
 26 190 862 0
 26 191 861 1
 26 191 863 0
 26 192 862 1
 26 192 864 0
 26 193 863 1
 26 193 865 0
 26 194 864 1
 26 194 866 0
 26 195 865 1
 26 195 867 0
 26 196 866 1
 26 196 868 0
 26 197 867 1
 26 197 869 0
 26 198 destination 0
 26 859 2146 1
 26 859 2147 0
 26 860 2146 1
 26 860 2148 0
 26 861 2147 1
 26 861 2149 0
 26 862 2148 1
 26 862 2150 0
 26 863 2149 1
 26 863 2151 0
 26 864 2150 1
 26 864 2152 0
 26 865 2151 1
 26 865 2153 0
 26 866 2152 1
 26 866 2154 0
 26 867 2153 1
 26 867 2155 0
 26 868 2154 1
 26 868 2156 0
 26 869 destination 0
 26 2146 4533 1
 26 2146 4534 0
 26 2147 4533 1
 26 2147 4535 0
 26 2148 4534 1
 26 2148 4536 0
 26 2149 4535 1
 26 2149 4537 0
 26 2150 4536 1
 26 2150 4538 0
 26 2151 4537 1
 26 2151 4539 0
 26 2152 4538 1
 26 2152 4540 0
 26 2153 4539 1
 26 2153 4541 0
 26 2154 4540 1
 26 2154 4542 0
 26 2155 4541 1
 26 2155 4543 0
 26 2156 destination 0
 26 4533 1057 1
 26 4533 1058 0
 26 4534 1057 1
 26 4534 1059 0
 26 4535 1058 1
 26 4535 1060 0
 26 4536 1059 1
 26 4536 1061 0
 26 4537 1060 1
 26 4537 1062 0
 26 4538 1061 1
 26 4538 1063 0
 26 4539 1062 1
 26 4539 1064 0
 26 4540 1063 1
 26 4540 1065 0
 26 4541 1064 1
 26 4541 1066 0
 26 4542 1065 1
 26 4542 1067 0
 26 4543 destination 0
 26 1057 4522 1
 26 1057 4523 0
 26 1058 4522 1
 26 1058 4524 0
 26 1059 4523 1
 26 1059 4525 0
 26 1060 4524 1
 26 1060 4526 0
 26 1061 4525 1
 26 1061 4527 0
 26 1062 4526 1
 26 1062 4528 0
 26 1063 4527 1
 26 1063 4529 0
 26 1064 4528 1
 26 1064 4530 0
 26 1065 4529 1
 26 1065 4531 0
 26 1066 4530 1
 26 1066 4532 0
 26 1067 destination 0
 26 4522 4390 1
 26 4522 4391 0
 26 4523 4390 1
 26 4523 4392 0
 26 4524 4391 1
 26 4524 4393 0
 26 4525 4392 1
 26 4525 4394 0
 26 4526 4393 1
 26 4526 4395 0
 26 4527 4394 1
 26 4527 4396 0
 26 4528 4395 1
 26 4528 4397 0
 26 4529 4396 1
 26 4529 4398 0
 26 4530 4397 1
 26 4530 4399 0
 26 4531 4398 1
 26 4531 4400 0
 26 4532 destination 0
 26 4390 9241 1
 26 4390 9242 0
 26 4391 9241 1
 26 4391 9243 0
 26 4392 9242 1
 26 4392 9244 0
 26 4393 9243 1
 26 4393 9245 0
 26 4394 9244 1
 26 4394 9246 0
 26 4395 9245 1
 26 4395 9247 0
 26 4396 9246 1
 26 4396 9248 0
 26 4397 9247 1
 26 4397 9249 0
 26 4398 9248 1
 26 4398 9250 0
 26 4399 9249 1
 26 4399 9251 0
 26 4400 destination 0
 26 9241 4280 1
 26 9241 4281 0
 26 9242 4280 1
 26 9242 4282 0
 26 9243 4281 1
 26 9243 4283 0
 26 9244 4282 1
 26 9244 4284 0
 26 9245 4283 1
 26 9245 4285 0
 26 9246 4284 1
 26 9246 4286 0
 26 9247 4285 1
 26 9247 4287 0
 26 9248 4286 1
 26 9248 4288 0
 26 9249 4287 1
 26 9249 4289 0
 26 9250 4288 1
 26 9250 4290 0
 26 9251 destination 0
 26 4280 6029 1
 26 4280 6031 0
 26 4281 6029 1
 26 4281 6032 0
 26 4282 6029 1
 26 4282 6033 0
 26 4283 6030 1
 26 4283 6034 0
 26 4284 6031 1
 26 4284 6035 0
 26 4285 6032 1
 26 4285 6036 0
 26 4286 6033 1
 26 4286 6037 0
 26 4287 6034 1
 26 4287 6038 0
 26 4288 6035 1
 26 4288 6039 0
 26 4289 6036 1
 26 4289 6039 0
 26 4290 destination 0
 26 6029 6557 1
 26 6029 6558 0
 26 6030 6557 1
 26 6030 6559 0
 26 6031 6558 1
 26 6031 6560 0
 26 6032 6559 1
 26 6032 6561 0
 26 6033 6560 1
 26 6033 6562 0
 26 6034 6561 1
 26 6034 6563 0
 26 6035 6562 1
 26 6035 6564 0
 26 6036 6563 1
 26 6036 6565 0
 26 6037 6564 1
 26 6037 6566 0
 26 6038 6565 1
 26 6038 6567 0
 26 6039 destination 0
 26 6557 4709 1
 26 6557 4710 0
 26 6558 4709 1
 26 6558 4711 0
 26 6559 4710 1
 26 6559 4712 0
 26 6560 4711 1
 26 6560 4713 0
 26 6561 4712 1
 26 6561 4714 0
 26 6562 4713 1
 26 6562 4715 0
 26 6563 4714 1
 26 6563 4716 0
 26 6564 4715 1
 26 6564 4717 0
 26 6565 4716 1
 26 6565 4718 0
 26 6566 4717 1
 26 6566 4719 0
 26 6567 destination 0
 26 4709 3972 1
 26 4709 3973 0
 26 4710 3972 1
 26 4710 3974 0
 26 4711 3973 1
 26 4711 3975 0
 26 4712 3974 1
 26 4712 3976 0
 26 4713 3975 1
 26 4713 3977 0
 26 4714 3976 1
 26 4714 3978 0
 26 4715 3977 1
 26 4715 3979 0
 26 4716 3978 1
 26 4716 3980 0
 26 4717 3979 1
 26 4717 3981 0
 26 4718 3980 1
 26 4718 3982 0
 26 4719 destination 0
 26 3972 6249 1
 26 3972 6250 0
 26 3973 6249 1
 26 3973 6251 0
 26 3974 6250 1
 26 3974 6252 0
 26 3975 6251 1
 26 3975 6253 0
 26 3976 6252 1
 26 3976 6254 0
 26 3977 6253 1
 26 3977 6255 0
 26 3978 6254 1
 26 3978 6256 0
 26 3979 6255 1
 26 3979 6257 0
 26 3980 6256 1
 26 3980 6258 0
 26 3981 6257 1
 26 3981 6259 0
 26 3982 destination 0
 26 6249 7118 1
 26 6249 7119 0
 26 6250 7118 1
 26 6250 7120 0
 26 6251 7119 1
 26 6251 7121 0
 26 6252 7120 1
 26 6252 7122 0
 26 6253 7121 1
 26 6253 7123 0
 26 6254 7122 1
 26 6254 7124 0
 26 6255 7123 1
 26 6255 7125 0
 26 6256 7124 1
 26 6256 7126 0
 26 6257 7125 1
 26 6257 7127 0
 26 6258 7126 1
 26 6258 7128 0
 26 6259 destination 0
 26 7118 4269 1
 26 7118 4270 0
 26 7119 4269 1
 26 7119 4271 0
 26 7120 4270 1
 26 7120 4272 0
 26 7121 4271 1
 26 7121 4273 0
 26 7122 4272 1
 26 7122 4274 0
 26 7123 4273 1
 26 7123 4275 0
 26 7124 4274 1
 26 7124 4276 0
 26 7125 4275 1
 26 7125 4277 0
 26 7126 4276 1
 26 7126 4278 0
 26 7127 4277 1
 26 7127 4279 0
 26 7128 destination 0
 26 4269 6304 1
 26 4269 6305 0
 26 4270 6304 1
 26 4270 6306 0
 26 4271 6305 1
 26 4271 6307 0
 26 4272 6306 1
 26 4272 6308 0
 26 4273 6307 1
 26 4273 6309 0
 26 4274 6308 1
 26 4274 6310 0
 26 4275 6309 1
 26 4275 6311 0
 26 4276 6310 1
 26 4276 6312 0
 26 4277 6311 1
 26 4277 6313 0
 26 4278 6312 1
 26 4278 6314 0
 26 4279 destination 0
 26 6304 4797 1
 26 6304 4798 0
 26 6305 4797 1
 26 6305 4799 0
 26 6306 4798 1
 26 6306 4800 0
 26 6307 4799 1
 26 6307 4801 0
 26 6308 4800 1
 26 6308 4802 0
 26 6309 4801 1
 26 6309 4803 0
 26 6310 4802 1
 26 6310 4804 0
 26 6311 4803 1
 26 6311 4805 0
 26 6312 4804 1
 26 6312 4806 0
 26 6313 4805 1
 26 6313 4807 0
 26 6314 destination 0
 26 4797 9846 1
 26 4797 9847 0
 26 4798 9846 1
 26 4798 9848 0
 26 4799 9847 1
 26 4799 9849 0
 26 4800 9848 1
 26 4800 9850 0
 26 4801 9849 1
 26 4801 9851 0
 26 4802 9850 1
 26 4802 9852 0
 26 4803 9851 1
 26 4803 9853 0
 26 4804 9852 1
 26 4804 9854 0
 26 4805 9853 1
 26 4805 9855 0
 26 4806 9854 1
 26 4806 9856 0
 26 4807 destination 0
 26 9846 9956 1
 26 9846 9957 0
 26 9847 9956 1
 26 9847 9958 0
 26 9848 9957 1
 26 9848 9959 0
 26 9849 9958 1
 26 9849 9960 0
 26 9850 9959 1
 26 9850 9961 0
 26 9851 9960 1
 26 9851 9962 0
 26 9852 9961 1
 26 9852 9963 0
 26 9853 9962 1
 26 9853 9964 0
 26 9854 9963 1
 26 9854 9965 0
 26 9855 9964 1
 26 9855 9966 0
 26 9856 destination 0
 26 9956 5853 1
 26 9956 5854 0
 26 9957 5853 1
 26 9957 5855 0
 26 9958 5854 1
 26 9958 5856 0
 26 9959 5855 1
 26 9959 5857 0
 26 9960 5856 1
 26 9960 5858 0
 26 9961 5857 1
 26 9961 5859 0
 26 9962 5858 1
 26 9962 5860 0
 26 9963 5859 1
 26 9963 5861 0
 26 9964 5860 1
 26 9964 5862 0
 26 9965 5861 1
 26 9965 5863 0
 26 9966 destination 0
 26 5853 6722 1
 26 5853 6723 0
 26 5854 6722 1
 26 5854 6724 0
 26 5855 6723 1
 26 5855 6725 0
 26 5856 6724 1
 26 5856 6726 0
 26 5857 6725 1
 26 5857 6727 0
 26 5858 6726 1
 26 5858 6728 0
 26 5859 6727 1
 26 5859 6729 0
 26 5860 6728 1
 26 5860 6730 0
 26 5861 6729 1
 26 5861 6731 0
 26 5862 6730 1
 26 5862 6732 0
 26 5863 destination 0
 26 6722 8779 1
 26 6722 8780 0
 26 6723 8779 1
 26 6723 8781 0
 26 6724 8780 1
 26 6724 8782 0
 26 6725 8781 1
 26 6725 8783 0
 26 6726 8782 1
 26 6726 8784 0
 26 6727 8783 1
 26 6727 8785 0
 26 6728 8784 1
 26 6728 8786 0
 26 6729 8785 1
 26 6729 8787 0
 26 6730 8786 1
 26 6730 8788 0
 26 6731 8787 1
 26 6731 8789 0
 26 6732 destination 0
 26 8779 5677 1
 26 8779 5678 0
 26 8780 5677 1
 26 8780 5679 0
 26 8781 5678 1
 26 8781 5680 0
 26 8782 5679 1
 26 8782 5681 0
 26 8783 5680 1
 26 8783 5682 0
 26 8784 5681 1
 26 8784 5683 0
 26 8785 5682 1
 26 8785 5684 0
 26 8786 5683 1
 26 8786 5685 0
 26 8787 5684 1
 26 8787 5686 0
 26 8788 5685 1
 26 8788 5687 0
 26 8789 destination 0
 26 5677 6964 1
 26 5677 6965 0
 26 5678 6964 1
 26 5678 6966 0
 26 5679 6965 1
 26 5679 6967 0
 26 5680 6966 1
 26 5680 6968 0
 26 5681 6967 1
 26 5681 6969 0
 26 5682 6968 1
 26 5682 6970 0
 26 5683 6969 1
 26 5683 6971 0
 26 5684 6970 1
 26 5684 6972 0
 26 5685 6971 1
 26 5685 6973 0
 26 5686 6972 1
 26 5686 6974 0
 26 5687 destination 0
 26 6964 10011 1
 26 6964 10012 0
 26 6965 10011 1
 26 6965 10013 0
 26 6966 10012 1
 26 6966 10014 0
 26 6967 10013 1
 26 6967 10015 0
 26 6968 10014 1
 26 6968 10016 0
 26 6969 10015 1
 26 6969 10017 0
 26 6970 10016 1
 26 6970 10018 0
 26 6971 10017 1
 26 6971 10019 0
 26 6972 10018 1
 26 6972 10020 0
 26 6973 10019 1
 26 6973 10021 0
 26 6974 destination 0
 26 10011 2630 1
 26 10011 2631 0
 26 10012 2630 1
 26 10012 2632 0
 26 10013 2631 1
 26 10013 2633 0
 26 10014 2632 1
 26 10014 2634 0
 26 10015 2633 1
 26 10015 2635 0
 26 10016 2634 1
 26 10016 2636 0
 26 10017 2635 1
 26 10017 2637 0
 26 10018 2636 1
 26 10018 2638 0
 26 10019 2637 1
 26 10019 2639 0
 26 10020 2638 1
 26 10020 2640 0
 26 10021 destination 0
 26 2630 8438 1
 26 2630 8439 0
 26 2631 8438 1
 26 2631 8440 0
 26 2632 8439 1
 26 2632 8441 0
 26 2633 8440 1
 26 2633 8442 0
 26 2634 8441 1
 26 2634 8443 0
 26 2635 8442 1
 26 2635 8444 0
 26 2636 8443 1
 26 2636 8445 0
 26 2637 8444 1
 26 2637 8446 0
 26 2638 8445 1
 26 2638 8447 0
 26 2639 8446 1
 26 2639 8448 0
 26 2640 destination 0
 26 8438 8262 1
 26 8438 8263 0
 26 8439 8262 1
 26 8439 8264 0
 26 8440 8263 1
 26 8440 8265 0
 26 8441 8264 1
 26 8441 8266 0
 26 8442 8265 1
 26 8442 8267 0
 26 8443 8266 1
 26 8443 8268 0
 26 8444 8267 1
 26 8444 8269 0
 26 8445 8268 1
 26 8445 8270 0
 26 8446 8269 1
 26 8446 8271 0
 26 8447 8270 1
 26 8447 8272 0
 26 8448 destination 0
 26 8262 7613 1
 26 8262 7614 0
 26 8263 7613 1
 26 8263 7615 0
 26 8264 7614 1
 26 8264 7616 0
 26 8265 7615 1
 26 8265 7617 0
 26 8266 7616 1
 26 8266 7618 0
 26 8267 7617 1
 26 8267 7619 0
 26 8268 7618 1
 26 8268 7620 0
 26 8269 7619 1
 26 8269 7621 0
 26 8270 7620 1
 26 8270 7622 0
 26 8271 7621 1
 26 8271 7623 0
 26 8272 destination 0
 26 7613 3081 1
 26 7613 3082 0
 26 7614 3081 1
 26 7614 3083 0
 26 7615 3082 1
 26 7615 3084 0
 26 7616 3083 1
 26 7616 3085 0
 26 7617 3084 1
 26 7617 3086 0
 26 7618 3085 1
 26 7618 3087 0
 26 7619 3086 1
 26 7619 3088 0
 26 7620 3087 1
 26 7620 3089 0
 26 7621 3088 1
 26 7621 3090 0
 26 7622 3089 1
 26 7622 3091 0
 26 7623 destination 0
 26 3081 5644 1
 26 3081 5645 0
 26 3082 5644 1
 26 3082 5646 0
 26 3083 5645 1
 26 3083 5647 0
 26 3084 5646 1
 26 3084 5648 0
 26 3085 5647 1
 26 3085 5649 0
 26 3086 5648 1
 26 3086 5650 0
 26 3087 5649 1
 26 3087 5651 0
 26 3088 5650 1
 26 3088 5652 0
 26 3089 5651 1
 26 3089 5653 0
 26 3090 5652 1
 26 3090 5654 0
 26 3091 destination 0
 26 5644 3158 1
 26 5644 3159 0
 26 5645 3158 1
 26 5645 3160 0
 26 5646 3159 1
 26 5646 3161 0
 26 5647 3160 1
 26 5647 3162 0
 26 5648 3161 1
 26 5648 3163 0
 26 5649 3162 1
 26 5649 3164 0
 26 5650 3163 1
 26 5650 3165 0
 26 5651 3164 1
 26 5651 3166 0
 26 5652 3165 1
 26 5652 3167 0
 26 5653 3166 1
 26 5653 3168 0
 26 5654 destination 0
 26 3158 386 1
 26 3158 387 0
 26 3159 386 1
 26 3159 388 0
 26 3160 387 1
 26 3160 389 0
 26 3161 388 1
 26 3161 390 0
 26 3162 389 1
 26 3162 391 0
 26 3163 390 1
 26 3163 392 0
 26 3164 391 1
 26 3164 393 0
 26 3165 392 1
 26 3165 394 0
 26 3166 393 1
 26 3166 395 0
 26 3167 394 1
 26 3167 396 0
 26 3168 destination 0
 26 386 2531 1
 26 386 2532 0
 26 387 2531 1
 26 387 2533 0
 26 388 2532 1
 26 388 2534 0
 26 389 2533 1
 26 389 2535 0
 26 390 2534 1
 26 390 2536 0
 26 391 2535 1
 26 391 2537 0
 26 392 2536 1
 26 392 2538 0
 26 393 2537 1
 26 393 2539 0
 26 394 2538 1
 26 394 2540 0
 26 395 2539 1
 26 395 2541 0
 26 396 destination 0
 26 2531 89 1
 26 2531 90 0
 26 2532 89 1
 26 2532 91 0
 26 2533 90 1
 26 2533 92 0
 26 2534 91 1
 26 2534 93 0
 26 2535 92 1
 26 2535 94 0
 26 2536 93 1
 26 2536 95 0
 26 2537 94 1
 26 2537 96 0
 26 2538 95 1
 26 2538 97 0
 26 2539 96 1
 26 2539 98 0
 26 2540 97 1
 26 2540 99 0
 26 2541 destination 0
 26 89 4841 1
 26 89 4842 0
 26 90 4841 1
 26 90 4843 0
 26 91 4842 1
 26 91 4844 0
 26 92 4843 1
 26 92 4845 0
 26 93 4844 1
 26 93 4846 0
 26 94 4845 1
 26 94 4847 0
 26 95 4846 1
 26 95 4848 0
 26 96 4847 1
 26 96 4849 0
 26 97 4848 1
 26 97 4850 0
 26 98 4849 1
 26 98 4851 0
 26 99 destination 0
 26 4841 23 1
 26 4841 24 0
 26 4842 23 1
 26 4842 25 0
 26 4843 24 1
 26 4843 26 0
 26 4844 25 1
 26 4844 27 0
 26 4845 26 1
 26 4845 28 0
 26 4846 27 1
 26 4846 29 0
 26 4847 28 1
 26 4847 30 0
 26 4848 29 1
 26 4848 31 0
 26 4849 30 1
 26 4849 32 0
 26 4850 31 1
 26 4850 33 0
 26 4851 destination 0
 26 23 1 1
 26 23 2 0
 26 24 1 1
 26 24 3 0
 26 25 2 1
 26 25 4 0
 26 26 3 1
 26 26 5 0
 26 27 4 1
 26 27 6 0
 26 28 5 1
 26 28 7 0
 26 29 6 1
 26 29 8 0
 26 30 7 1
 26 30 9 0
 26 31 8 1
 26 31 10 0
 26 32 9 1
 26 32 11 0
 26 33 destination 0
 27 source 2575 0
 27 source 2576 0
 27 source 2577 0
 27 source 2578 0
 27 source 2579 0
 27 source 2580 0
 27 source 2581 0
 27 source 2582 0
 27 source 2583 0
 27 source 2584 0
 27 source 2585 0
 27 1 destination 0 
 27 2 destination 0 
 27 3 destination 0 
 27 4 destination 0 
 27 5 destination 0 
 27 6 destination 0 
 27 7 destination 0 
 27 8 destination 0 
 27 9 destination 0 
 27 10 destination 0 
 27 11 destination 0 
 27 2575 8977 1
 27 2575 8978 0
 27 8977 8614 1
 27 8977 8615 0
 27 8978 8614 1
 27 8978 8616 0
 27 8979 8615 1
 27 8979 8617 0
 27 8980 8616 1
 27 8980 8618 0
 27 8981 8617 1
 27 8981 8619 0
 27 8982 8618 1
 27 8982 8620 0
 27 8983 8619 1
 27 8983 8621 0
 27 8984 8620 1
 27 8984 8622 0
 27 8985 8621 1
 27 8985 8623 0
 27 8986 8622 1
 27 8986 8624 0
 27 8987 destination 0
 27 8614 2047 1
 27 8614 2048 0
 27 8615 2047 1
 27 8615 2049 0
 27 8616 2048 1
 27 8616 2050 0
 27 8617 2049 1
 27 8617 2051 0
 27 8618 2050 1
 27 8618 2052 0
 27 8619 2051 1
 27 8619 2053 0
 27 8620 2052 1
 27 8620 2054 0
 27 8621 2053 1
 27 8621 2055 0
 27 8622 2054 1
 27 8622 2056 0
 27 8623 2055 1
 27 8623 2057 0
 27 8624 destination 0
 27 2047 3598 1
 27 2047 3599 0
 27 2048 3598 1
